기준_년월_코드,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수
201810,251,답십리로65길,CS100008,제과점,2
201810,251,답십리로65길,CS100007,치킨집,1
201810,251,답십리로65길,CS100006,패스트푸드점,1
201810,251,답십리로65길,CS100005,분식집,9
201810,251,답십리로65길,CS100003,일식집,2
201810,251,답십리로65길,CS100002,중국집,2
201810,250,답십리로56길,CS300011,화장품,2
201810,250,답십리로56길,CS300009,약국,2
201810,250,답십리로56길,CS300008,패션잡화,1
201810,250,답십리로56길,CS300005,정육점,1
201810,250,답십리로56길,CS300003,컴퓨터판매수리,1
201810,250,답십리로56길,CS300002,편의점,0
201810,250,답십리로56길,CS200021,자동차수리,3
201810,250,답십리로56길,CS200020,세탁소,3
201810,250,답십리로56길,CS200018,피부관리실,1
201810,250,답십리로56길,CS200016,미용실,8
201810,250,답십리로56길,CS200010,노래방,1
201810,250,답십리로56길,CS200009,인테리어,2
201810,250,답십리로56길,CS200008,부동산중개업,5
201810,250,답십리로56길,CS200007,보육시설,4
201810,250,답십리로56길,CS200006,일반의원,1
201810,250,답십리로56길,CS200003,예체능학원,1
201810,250,답십리로56길,CS200001,입시보습학원,3
201810,250,답십리로56길,CS100010,호프간이주점,2
201810,250,답십리로56길,CS100009,커피음료,1
201810,250,답십리로56길,CS100007,치킨집,1
201810,250,답십리로56길,CS100006,패스트푸드점,1
201810,250,답십리로56길,CS100005,분식집,1
201810,249,답십리로52길,CS300010,문구점,2
201810,249,답십리로52길,CS300009,약국,2
201810,249,답십리로52길,CS300007,의류점,1
201810,249,답십리로52길,CS300002,편의점,0
201810,249,답십리로52길,CS200021,자동차수리,1
201810,249,답십리로52길,CS200020,세탁소,2
201810,249,답십리로52길,CS200016,미용실,6
201810,249,답십리로52길,CS200010,노래방,1
201810,249,답십리로52길,CS200008,부동산중개업,2
201810,249,답십리로52길,CS200007,보육시설,2
201810,249,답십리로52길,CS200006,일반의원,1
201810,249,답십리로52길,CS200003,예체능학원,1
201810,249,답십리로52길,CS200001,입시보습학원,1
201810,249,답십리로52길,CS100010,호프간이주점,1
201810,248,답십리로51길,CS300011,화장품,43
201810,248,답십리로51길,CS300010,문구점,3
201810,248,답십리로51길,CS300009,약국,4
201810,248,답십리로51길,CS300008,패션잡화,1
201810,248,답십리로51길,CS300007,의류점,4
201810,248,답십리로51길,CS300005,정육점,2
201810,248,답십리로51길,CS300004,휴대폰,3
201810,248,답십리로51길,CS300001,슈퍼마켓,2
201810,248,답십리로51길,CS200021,자동차수리,3
201810,248,답십리로51길,CS200018,피부관리실,1
201810,248,답십리로51길,CS200016,미용실,4
201810,248,답십리로51길,CS200012,당구장,1
201810,248,답십리로51길,CS200011,PC방,1
201810,248,답십리로51길,CS200010,노래방,5
201810,248,답십리로51길,CS200009,인테리어,1
201810,248,답십리로51길,CS200008,부동산중개업,1
201810,248,답십리로51길,CS200006,일반의원,8
201810,248,답십리로51길,CS200005,한의원,1
201810,248,답십리로51길,CS200004,치과의원,2
201810,248,답십리로51길,CS200003,예체능학원,3
201810,248,답십리로51길,CS200001,입시보습학원,4
201810,248,답십리로51길,CS100010,호프간이주점,4
201810,248,답십리로51길,CS100009,커피음료,1
201810,248,답십리로51길,CS100008,제과점,0
201810,248,답십리로51길,CS100007,치킨집,0
201810,248,답십리로51길,CS100006,패스트푸드점,1
201810,248,답십리로51길,CS100005,분식집,7
201810,248,답십리로51길,CS100004,양식집,1
201810,248,답십리로51길,CS100003,일식집,2
201810,248,답십리로51길,CS100002,중국집,1
201810,248,답십리로51길,CS100001,한식음식점,1
201810,247,답십리로30길,CS300010,문구점,1
201810,247,답십리로30길,CS300008,패션잡화,1
201810,247,답십리로30길,CS300007,의류점,2
201810,247,답십리로30길,CS300005,정육점,1
201810,247,답십리로30길,CS300002,편의점,0
201810,247,답십리로30길,CS300001,슈퍼마켓,2
201810,247,답십리로30길,CS200018,피부관리실,1
201810,247,답십리로30길,CS200016,미용실,5
201810,247,답십리로30길,CS200010,노래방,1
201810,247,답십리로30길,CS200009,인테리어,3
201810,247,답십리로30길,CS200008,부동산중개업,6
201810,247,답십리로30길,CS200007,보육시설,2
201810,247,답십리로30길,CS200005,한의원,1
201810,247,답십리로30길,CS200003,예체능학원,2
201810,247,답십리로30길,CS200001,입시보습학원,3
201810,247,답십리로30길,CS100010,호프간이주점,4
201810,247,답십리로30길,CS100009,커피음료,1
201810,247,답십리로30길,CS100008,제과점,1
201810,247,답십리로30길,CS100007,치킨집,0
201810,247,답십리로30길,CS100006,패스트푸드점,0
201810,247,답십리로30길,CS100005,분식집,7
201810,247,답십리로30길,CS100003,일식집,2
201810,247,답십리로30길,CS100001,한식음식점,1
201810,246,답십리로21길,CS300011,화장품,1
201810,246,답십리로21길,CS300010,문구점,1
201810,246,답십리로21길,CS300009,약국,1
201810,246,답십리로21길,CS300004,휴대폰,1
201810,246,답십리로21길,CS300002,편의점,0
201810,246,답십리로21길,CS200020,세탁소,4
201810,246,답십리로21길,CS200019,여관업,5
201810,246,답십리로21길,CS200016,미용실,2
201810,246,답십리로21길,CS200015,노인요양시설,1
201810,246,답십리로21길,CS200014,헬스클럽,1
201810,246,답십리로21길,CS200011,PC방,1
201810,246,답십리로21길,CS200010,노래방,1
201810,246,답십리로21길,CS200009,인테리어,5
201810,246,답십리로21길,CS200008,부동산중개업,2
201810,246,답십리로21길,CS200007,보육시설,1
201810,246,답십리로21길,CS100010,호프간이주점,1
201810,246,답십리로21길,CS100007,치킨집,1
201810,246,답십리로21길,CS100003,일식집,1
201810,245,다산로8길,CS300011,화장품,0
201810,245,다산로8길,CS300009,약국,2
201810,245,다산로8길,CS300008,패션잡화,4
201810,245,다산로8길,CS300007,의류점,7
201810,245,다산로8길,CS300006,과일채소,1
201810,245,다산로8길,CS300005,정육점,5
201810,245,다산로8길,CS300004,휴대폰,1
201810,245,다산로8길,CS300003,컴퓨터판매수리,1
201810,245,다산로8길,CS300002,편의점,1
201810,245,다산로8길,CS300001,슈퍼마켓,3
201810,245,다산로8길,CS200020,세탁소,2
201810,245,다산로8길,CS200018,피부관리실,2
201810,245,다산로8길,CS200016,미용실,11
201810,245,다산로8길,CS200012,당구장,1
201810,245,다산로8길,CS200011,PC방,1
201810,245,다산로8길,CS200010,노래방,1
201810,245,다산로8길,CS200009,인테리어,2
201810,245,다산로8길,CS200008,부동산중개업,3
201810,245,다산로8길,CS200007,보육시설,3
201810,245,다산로8길,CS200006,일반의원,4
201810,245,다산로8길,CS200005,한의원,1
201810,245,다산로8길,CS200004,치과의원,2
201810,245,다산로8길,CS200003,예체능학원,4
201810,245,다산로8길,CS200001,입시보습학원,4
201810,245,다산로8길,CS100010,호프간이주점,3
201810,245,다산로8길,CS100009,커피음료,1
201810,245,다산로8길,CS100008,제과점,2
201810,245,다산로8길,CS100006,패스트푸드점,0
201810,245,다산로8길,CS100005,분식집,2
201810,245,다산로8길,CS100004,양식집,2
201810,244,다산로44길,CS300011,화장품,2
201810,244,다산로44길,CS300008,패션잡화,2
201810,244,다산로44길,CS300004,휴대폰,3
201810,244,다산로44길,CS300002,편의점,0
201810,244,다산로44길,CS300001,슈퍼마켓,1
201810,244,다산로44길,CS200016,미용실,4
201810,244,다산로44길,CS200014,헬스클럽,1
201810,244,다산로44길,CS200012,당구장,1
201810,244,다산로44길,CS200010,노래방,2
201810,244,다산로44길,CS200009,인테리어,5
201810,244,다산로44길,CS200008,부동산중개업,10
201810,244,다산로44길,CS200005,한의원,1
201810,244,다산로44길,CS200003,예체능학원,2
201810,244,다산로44길,CS100010,호프간이주점,4
201810,244,다산로44길,CS100009,커피음료,4
201810,244,다산로44길,CS100007,치킨집,1
201810,244,다산로44길,CS100005,분식집,1
201810,244,다산로44길,CS100002,중국집,1
201810,244,다산로44길,CS100001,한식음식점,0
201810,243,다산로42나길,CS300011,화장품,2
201810,243,다산로42나길,CS300010,문구점,1
201810,243,다산로42나길,CS300008,패션잡화,2
201810,243,다산로42나길,CS300007,의류점,3
201810,243,다산로42나길,CS300005,정육점,2
201810,243,다산로42나길,CS300001,슈퍼마켓,1
201810,243,다산로42나길,CS200020,세탁소,0
201810,243,다산로42나길,CS200019,여관업,1
201810,243,다산로42나길,CS200016,미용실,5
201810,243,다산로42나길,CS200012,당구장,1
201810,243,다산로42나길,CS200009,인테리어,2
201810,243,다산로42나길,CS200008,부동산중개업,2
201810,243,다산로42나길,CS200001,입시보습학원,1
201810,243,다산로42나길,CS100010,호프간이주점,1
201810,243,다산로42나길,CS100009,커피음료,1
201810,243,다산로42나길,CS100008,제과점,1
201810,243,다산로42나길,CS100006,패스트푸드점,1
201810,243,다산로42나길,CS100005,분식집,1
201810,243,다산로42나길,CS100002,중국집,1
201810,242,다산로36길,CS300011,화장품,14
201810,242,다산로36길,CS300010,문구점,3
201810,242,다산로36길,CS300009,약국,3
201810,242,다산로36길,CS300008,패션잡화,5
201810,242,다산로36길,CS300007,의류점,5
201810,242,다산로36길,CS300006,과일채소,2
201810,242,다산로36길,CS300005,정육점,4
201810,242,다산로36길,CS300004,휴대폰,3
201810,242,다산로36길,CS300003,컴퓨터판매수리,1
201810,242,다산로36길,CS300002,편의점,0
201810,242,다산로36길,CS300001,슈퍼마켓,1
201810,242,다산로36길,CS200021,자동차수리,2
201810,242,다산로36길,CS200020,세탁소,3
201810,242,다산로36길,CS200019,여관업,1
201810,242,다산로36길,CS200018,피부관리실,3
201810,242,다산로36길,CS200017,네일숍,2
201810,242,다산로36길,CS200016,미용실,16
201810,242,다산로36길,CS200014,헬스클럽,1
201810,242,다산로36길,CS200012,당구장,2
201810,242,다산로36길,CS200011,PC방,2
201810,242,다산로36길,CS200010,노래방,1
201810,242,다산로36길,CS200009,인테리어,6
201810,242,다산로36길,CS200008,부동산중개업,28
201810,242,다산로36길,CS200007,보육시설,1
201810,242,다산로36길,CS200006,일반의원,5
201810,242,다산로36길,CS200005,한의원,2
201810,242,다산로36길,CS200004,치과의원,3
201810,242,다산로36길,CS200003,예체능학원,7
201810,242,다산로36길,CS200002,외국어학원,1
201810,242,다산로36길,CS200001,입시보습학원,1
201810,242,다산로36길,CS100010,호프간이주점,8
201810,242,다산로36길,CS100009,커피음료,4
201810,242,다산로36길,CS100008,제과점,4
201810,242,다산로36길,CS100007,치킨집,1
201810,242,다산로36길,CS100006,패스트푸드점,1
201810,242,다산로36길,CS100005,분식집,7
201810,242,다산로36길,CS100003,일식집,1
201810,242,다산로36길,CS100002,중국집,2
201810,242,다산로36길,CS100001,한식음식점,1
201810,241,다산로33길,CS300011,화장품,1
201810,241,다산로33길,CS300009,약국,3
201810,241,다산로33길,CS300008,패션잡화,1
201810,241,다산로33길,CS300007,의류점,4
201810,241,다산로33길,CS300004,휴대폰,3
201810,241,다산로33길,CS300003,컴퓨터판매수리,1
201810,241,다산로33길,CS300002,편의점,0
201810,241,다산로33길,CS200020,세탁소,3
201810,241,다산로33길,CS200018,피부관리실,1
201810,241,다산로33길,CS200016,미용실,2
201810,241,다산로33길,CS200009,인테리어,1
201810,241,다산로33길,CS200008,부동산중개업,8
201810,241,다산로33길,CS200007,보육시설,2
201810,241,다산로33길,CS200006,일반의원,1
201810,241,다산로33길,CS200005,한의원,1
201810,241,다산로33길,CS200004,치과의원,1
201810,241,다산로33길,CS200001,입시보습학원,1
201810,241,다산로33길,CS100009,커피음료,1
201810,241,다산로33길,CS100008,제과점,1
201810,241,다산로33길,CS100007,치킨집,1
201810,241,다산로33길,CS100006,패스트푸드점,1
201810,241,다산로33길,CS100005,분식집,9
201810,241,다산로33길,CS100001,한식음식점,1
201810,240,다산로29길,CS300011,화장품,3
201810,240,다산로29길,CS300010,문구점,1
201810,240,다산로29길,CS300008,패션잡화,1
201810,240,다산로29길,CS300007,의류점,2
201810,240,다산로29길,CS300003,컴퓨터판매수리,1
201810,240,다산로29길,CS300002,편의점,2
201810,240,다산로29길,CS300001,슈퍼마켓,2
201810,240,다산로29길,CS200021,자동차수리,0
201810,240,다산로29길,CS200020,세탁소,3
201810,240,다산로29길,CS200016,미용실,6
201810,240,다산로29길,CS200012,당구장,1
201810,240,다산로29길,CS200010,노래방,1
201810,240,다산로29길,CS200009,인테리어,2
201810,240,다산로29길,CS200008,부동산중개업,10
201810,240,다산로29길,CS200005,한의원,1
201810,240,다산로29길,CS200003,예체능학원,1
201810,240,다산로29길,CS100010,호프간이주점,3
201810,240,다산로29길,CS100009,커피음료,2
201810,240,다산로29길,CS100008,제과점,0
201810,240,다산로29길,CS100007,치킨집,2
201810,240,다산로29길,CS100005,분식집,3
201810,240,다산로29길,CS100003,일식집,0
201810,240,다산로29길,CS100002,중국집,4
201810,239,다산로14길,CS300008,패션잡화,3
201810,239,다산로14길,CS300007,의류점,4
201810,239,다산로14길,CS300004,휴대폰,1
201810,239,다산로14길,CS300002,편의점,0
201810,239,다산로14길,CS200020,세탁소,1
201810,239,다산로14길,CS200016,미용실,4
201810,239,다산로14길,CS200010,노래방,1
201810,239,다산로14길,CS200008,부동산중개업,4
201810,239,다산로14길,CS200006,일반의원,2
201810,239,다산로14길,CS200001,입시보습학원,1
201810,239,다산로14길,CS100010,호프간이주점,3
201810,239,다산로14길,CS100009,커피음료,3
201810,239,다산로14길,CS100006,패스트푸드점,0
201810,239,다산로14길,CS100005,분식집,2
201810,239,다산로14길,CS100002,중국집,1
201810,238,다동길,CS300011,화장품,1
201810,238,다동길,CS300010,문구점,4
201810,238,다동길,CS300008,패션잡화,21
201810,238,다동길,CS300007,의류점,7
201810,238,다동길,CS300002,편의점,0
201810,238,다동길,CS200020,세탁소,1
201810,238,다동길,CS200017,네일숍,1
201810,238,다동길,CS200016,미용실,1
201810,238,다동길,CS200010,노래방,1
201810,238,다동길,CS200009,인테리어,6
201810,238,다동길,CS200008,부동산중개업,4
201810,238,다동길,CS200007,보육시설,1
201810,238,다동길,CS200004,치과의원,1
201810,238,다동길,CS100010,호프간이주점,1
201810,238,다동길,CS100009,커피음료,7
201810,238,다동길,CS100005,분식집,8
201810,238,다동길,CS100004,양식집,4
201810,238,다동길,CS100003,일식집,2
201810,238,다동길,CS100002,중국집,3
201810,238,다동길,CS100001,한식음식점,7
201810,237,능동로4길,CS300011,화장품,1
201810,237,능동로4길,CS300010,문구점,1
201810,237,능동로4길,CS300007,의류점,2
201810,237,능동로4길,CS300006,과일채소,2
201810,237,능동로4길,CS300005,정육점,1
201810,237,능동로4길,CS300004,휴대폰,1
201810,237,능동로4길,CS300002,편의점,0
201810,237,능동로4길,CS200020,세탁소,4
201810,237,능동로4길,CS200018,피부관리실,1
201810,237,능동로4길,CS200017,네일숍,0
201810,237,능동로4길,CS200016,미용실,6
201810,237,능동로4길,CS200014,헬스클럽,1
201810,237,능동로4길,CS200013,골프연습장,2
201810,237,능동로4길,CS200009,인테리어,1
201810,237,능동로4길,CS200008,부동산중개업,12
201810,237,능동로4길,CS200007,보육시설,3
201810,237,능동로4길,CS200003,예체능학원,6
201810,237,능동로4길,CS200002,외국어학원,0
201810,237,능동로4길,CS200001,입시보습학원,4
201810,237,능동로4길,CS100010,호프간이주점,2
201810,237,능동로4길,CS100009,커피음료,8
201810,237,능동로4길,CS100008,제과점,1
201810,237,능동로4길,CS100007,치킨집,1
201810,237,능동로4길,CS100004,양식집,3
201810,237,능동로4길,CS100001,한식음식점,1
201810,236,능동로35길,CS300011,화장품,10
201810,236,능동로35길,CS300002,편의점,0
201810,236,능동로35길,CS200019,여관업,3
201810,236,능동로35길,CS200010,노래방,1
201810,236,능동로35길,CS100010,호프간이주점,0
201810,236,능동로35길,CS100009,커피음료,1
201810,236,능동로35길,CS100005,분식집,0
201810,235,능동로19길,CS300011,화장품,6
201810,235,능동로19길,CS300010,문구점,1
201810,235,능동로19길,CS300007,의류점,2
201810,235,능동로19길,CS300002,편의점,0
201810,235,능동로19길,CS300001,슈퍼마켓,3
201810,235,능동로19길,CS200019,여관업,1
201810,235,능동로19길,CS200018,피부관리실,5
201810,235,능동로19길,CS200014,헬스클럽,1
201810,235,능동로19길,CS200012,당구장,1
201810,235,능동로19길,CS200011,PC방,2
201810,235,능동로19길,CS200010,노래방,2
201810,235,능동로19길,CS200008,부동산중개업,2
201810,235,능동로19길,CS200006,일반의원,1
201810,235,능동로19길,CS200003,예체능학원,3
201810,235,능동로19길,CS100010,호프간이주점,7
201810,235,능동로19길,CS100009,커피음료,4
201810,235,능동로19길,CS100005,분식집,1
201810,234,논현로8길,CS300011,화장품,11
201810,234,논현로8길,CS300010,문구점,6
201810,234,논현로8길,CS300009,약국,5
201810,234,논현로8길,CS300008,패션잡화,5
201810,234,논현로8길,CS300007,의류점,4
201810,234,논현로8길,CS300006,과일채소,1
201810,234,논현로8길,CS300003,컴퓨터판매수리,2
201810,234,논현로8길,CS300002,편의점,0
201810,234,논현로8길,CS300001,슈퍼마켓,6
201810,234,논현로8길,CS200021,자동차수리,2
201810,234,논현로8길,CS200020,세탁소,5
201810,234,논현로8길,CS200018,피부관리실,3
201810,234,논현로8길,CS200017,네일숍,1
201810,234,논현로8길,CS200016,미용실,8
201810,234,논현로8길,CS200014,헬스클럽,3
201810,234,논현로8길,CS200013,골프연습장,1
201810,234,논현로8길,CS200012,당구장,1
201810,234,논현로8길,CS200010,노래방,1
201810,234,논현로8길,CS200009,인테리어,8
201810,234,논현로8길,CS200008,부동산중개업,11
201810,234,논현로8길,CS200007,보육시설,6
201810,234,논현로8길,CS200006,일반의원,4
201810,234,논현로8길,CS200005,한의원,2
201810,234,논현로8길,CS200004,치과의원,5
201810,234,논현로8길,CS200003,예체능학원,11
201810,234,논현로8길,CS200002,외국어학원,5
201810,234,논현로8길,CS200001,입시보습학원,10
201810,234,논현로8길,CS100010,호프간이주점,1
201810,234,논현로8길,CS100009,커피음료,7
201810,234,논현로8길,CS100008,제과점,2
201810,234,논현로8길,CS100007,치킨집,2
201810,234,논현로8길,CS100006,패스트푸드점,3
201810,234,논현로8길,CS100005,분식집,5
201810,234,논현로8길,CS100004,양식집,1
201810,234,논현로8길,CS100003,일식집,1
201810,233,논현로5길,CS300011,화장품,3
201810,233,논현로5길,CS300009,약국,1
201810,233,논현로5길,CS300007,의류점,1
201810,233,논현로5길,CS300002,편의점,1
201810,233,논현로5길,CS300001,슈퍼마켓,3
201810,233,논현로5길,CS200022,자동차미용,0
201810,233,논현로5길,CS200021,자동차수리,5
201810,233,논현로5길,CS200020,세탁소,2
201810,233,논현로5길,CS200016,미용실,3
201810,233,논현로5길,CS200008,부동산중개업,7
201810,233,논현로5길,CS200007,보육시설,4
201810,233,논현로5길,CS200003,예체능학원,2
201810,233,논현로5길,CS100010,호프간이주점,1
201810,233,논현로5길,CS100009,커피음료,4
201810,233,논현로5길,CS100008,제과점,2
201810,233,논현로5길,CS100007,치킨집,0
201810,233,논현로5길,CS100005,분식집,0
201810,233,논현로5길,CS100004,양식집,1
201810,233,논현로5길,CS100001,한식음식점,1
201810,232,녹사평대로46길,CS300011,화장품,1
201810,232,녹사평대로46길,CS300009,약국,2
201810,232,녹사평대로46길,CS300008,패션잡화,1
201810,232,녹사평대로46길,CS300007,의류점,3
201810,232,녹사평대로46길,CS300004,휴대폰,3
201810,232,녹사평대로46길,CS300002,편의점,0
201810,232,녹사평대로46길,CS200021,자동차수리,1
201810,232,녹사평대로46길,CS200018,피부관리실,1
201810,232,녹사평대로46길,CS200016,미용실,1
201810,232,녹사평대로46길,CS200009,인테리어,1
201810,232,녹사평대로46길,CS200008,부동산중개업,9
201810,232,녹사평대로46길,CS200003,예체능학원,1
201810,232,녹사평대로46길,CS100010,호프간이주점,6
201810,232,녹사평대로46길,CS100009,커피음료,23
201810,232,녹사평대로46길,CS100008,제과점,6
201810,232,녹사평대로46길,CS100007,치킨집,1
201810,232,녹사평대로46길,CS100006,패스트푸드점,5
201810,232,녹사평대로46길,CS100005,분식집,5
201810,232,녹사평대로46길,CS100004,양식집,17
201810,232,녹사평대로46길,CS100003,일식집,2
201810,232,녹사평대로46길,CS100002,중국집,2
201810,232,녹사평대로46길,CS100001,한식음식점,6
201810,231,녹사평대로46가길,CS300011,화장품,1
201810,231,녹사평대로46가길,CS300008,패션잡화,2
201810,231,녹사평대로46가길,CS300007,의류점,8
201810,231,녹사평대로46가길,CS300002,편의점,0
201810,231,녹사평대로46가길,CS200020,세탁소,1
201810,231,녹사평대로46가길,CS200018,피부관리실,2
201810,231,녹사평대로46가길,CS200016,미용실,3
201810,231,녹사평대로46가길,CS200009,인테리어,1
201810,231,녹사평대로46가길,CS200008,부동산중개업,11
201810,231,녹사평대로46가길,CS200007,보육시설,1
201810,231,녹사평대로46가길,CS100010,호프간이주점,6
201810,231,녹사평대로46가길,CS100009,커피음료,18
201810,231,녹사평대로46가길,CS100008,제과점,2
201810,231,녹사평대로46가길,CS100007,치킨집,1
201810,231,녹사평대로46가길,CS100006,패스트푸드점,2
201810,231,녹사평대로46가길,CS100004,양식집,17
201810,231,녹사평대로46가길,CS100003,일식집,1
201810,231,녹사평대로46가길,CS100002,중국집,1
201810,231,녹사평대로46가길,CS100001,한식음식점,5
201810,230,녹사평대로40길,CS300011,화장품,1
201810,230,녹사평대로40길,CS300009,약국,1
201810,230,녹사평대로40길,CS300008,패션잡화,7
201810,230,녹사평대로40길,CS300007,의류점,9
201810,230,녹사평대로40길,CS300002,편의점,0
201810,230,녹사평대로40길,CS300001,슈퍼마켓,1
201810,230,녹사평대로40길,CS200018,피부관리실,2
201810,230,녹사평대로40길,CS200017,네일숍,1
201810,230,녹사평대로40길,CS200016,미용실,3
201810,230,녹사평대로40길,CS200014,헬스클럽,1
201810,230,녹사평대로40길,CS200008,부동산중개업,6
201810,230,녹사평대로40길,CS200007,보육시설,1
201810,230,녹사평대로40길,CS100010,호프간이주점,6
201810,230,녹사평대로40길,CS100009,커피음료,7
201810,230,녹사평대로40길,CS100006,패스트푸드점,3
201810,230,녹사평대로40길,CS100004,양식집,22
201810,230,녹사평대로40길,CS100003,일식집,1
201810,230,녹사평대로40길,CS100002,중국집,1
201810,230,녹사평대로40길,CS100001,한식음식점,6
201810,229,녹사평대로26길,CS300010,문구점,3
201810,229,녹사평대로26길,CS300008,패션잡화,11
201810,229,녹사평대로26길,CS300007,의류점,27
201810,229,녹사평대로26길,CS300004,휴대폰,1
201810,229,녹사평대로26길,CS300003,컴퓨터판매수리,1
201810,229,녹사평대로26길,CS300002,편의점,0
201810,229,녹사평대로26길,CS200022,자동차미용,2
201810,229,녹사평대로26길,CS200021,자동차수리,7
201810,229,녹사평대로26길,CS200018,피부관리실,1
201810,229,녹사평대로26길,CS200016,미용실,1
201810,229,녹사평대로26길,CS200009,인테리어,13
201810,229,녹사평대로26길,CS200008,부동산중개업,3
201810,229,녹사평대로26길,CS200004,치과의원,1
201810,229,녹사평대로26길,CS200003,예체능학원,1
201810,229,녹사평대로26길,CS100010,호프간이주점,2
201810,229,녹사평대로26길,CS100009,커피음료,12
201810,229,녹사평대로26길,CS100005,분식집,2
201810,229,녹사평대로26길,CS100004,양식집,7
201810,229,녹사평대로26길,CS100002,중국집,1
201810,229,녹사평대로26길,CS100001,한식음식점,3
201810,228,노해로8가길,CS300011,화장품,1
201810,228,노해로8가길,CS300007,의류점,1
201810,228,노해로8가길,CS300002,편의점,0
201810,228,노해로8가길,CS300001,슈퍼마켓,1
201810,228,노해로8가길,CS200022,자동차미용,1
201810,228,노해로8가길,CS200021,자동차수리,1
201810,228,노해로8가길,CS200019,여관업,2
201810,228,노해로8가길,CS200017,네일숍,1
201810,228,노해로8가길,CS200016,미용실,4
201810,228,노해로8가길,CS200012,당구장,3
201810,228,노해로8가길,CS200011,PC방,2
201810,228,노해로8가길,CS200010,노래방,6
201810,228,노해로8가길,CS200009,인테리어,2
201810,228,노해로8가길,CS200008,부동산중개업,2
201810,228,노해로8가길,CS200007,보육시설,2
201810,228,노해로8가길,CS200003,예체능학원,1
201810,228,노해로8가길,CS100010,호프간이주점,11
201810,228,노해로8가길,CS100009,커피음료,2
201810,228,노해로8가길,CS100007,치킨집,0
201810,228,노해로8가길,CS100005,분식집,1
201810,228,노해로8가길,CS100004,양식집,2
201810,228,노해로8가길,CS100003,일식집,2
201810,228,노해로8가길,CS100002,중국집,1
201810,228,노해로8가길,CS100001,한식음식점,2
201810,227,노해로70길,CS300010,문구점,4
201810,227,노해로70길,CS300008,패션잡화,1
201810,227,노해로70길,CS300007,의류점,2
201810,227,노해로70길,CS300005,정육점,2
201810,227,노해로70길,CS300002,편의점,0
201810,227,노해로70길,CS200021,자동차수리,1
201810,227,노해로70길,CS200018,피부관리실,1
201810,227,노해로70길,CS200017,네일숍,2
201810,227,노해로70길,CS200016,미용실,7
201810,227,노해로70길,CS200014,헬스클럽,1
201810,227,노해로70길,CS200009,인테리어,3
201810,227,노해로70길,CS200008,부동산중개업,8
201810,227,노해로70길,CS200007,보육시설,3
201810,227,노해로70길,CS200004,치과의원,2
201810,227,노해로70길,CS200003,예체능학원,8
201810,227,노해로70길,CS200002,외국어학원,1
201810,227,노해로70길,CS200001,입시보습학원,2
201810,227,노해로70길,CS100009,커피음료,0
201810,227,노해로70길,CS100007,치킨집,0
201810,227,노해로70길,CS100006,패스트푸드점,2
201810,227,노해로70길,CS100005,분식집,2
201810,226,노해로69가길,CS300011,화장품,1
201810,226,노해로69가길,CS300010,문구점,2
201810,226,노해로69가길,CS300009,약국,1
201810,226,노해로69가길,CS300008,패션잡화,1
201810,226,노해로69가길,CS300007,의류점,1
201810,226,노해로69가길,CS300001,슈퍼마켓,1
201810,226,노해로69가길,CS200020,세탁소,1
201810,226,노해로69가길,CS200018,피부관리실,3
201810,226,노해로69가길,CS200017,네일숍,1
201810,226,노해로69가길,CS200016,미용실,7
201810,226,노해로69가길,CS200009,인테리어,1
201810,226,노해로69가길,CS200008,부동산중개업,5
201810,226,노해로69가길,CS200007,보육시설,7
201810,226,노해로69가길,CS200006,일반의원,1
201810,226,노해로69가길,CS200005,한의원,2
201810,226,노해로69가길,CS200004,치과의원,1
201810,226,노해로69가길,CS200003,예체능학원,2
201810,226,노해로69가길,CS200002,외국어학원,2
201810,226,노해로69가길,CS200001,입시보습학원,1
201810,226,노해로69가길,CS100010,호프간이주점,1
201810,226,노해로69가길,CS100009,커피음료,1
201810,226,노해로69가길,CS100008,제과점,0
201810,226,노해로69가길,CS100005,분식집,2
201810,225,노해로65길,CS300010,문구점,2
201810,225,노해로65길,CS300009,약국,1
201810,225,노해로65길,CS300008,패션잡화,2
201810,225,노해로65길,CS300007,의류점,2
201810,225,노해로65길,CS300004,휴대폰,1
201810,225,노해로65길,CS200018,피부관리실,1
201810,225,노해로65길,CS200016,미용실,3
201810,225,노해로65길,CS200014,헬스클럽,1
201810,225,노해로65길,CS200013,골프연습장,1
201810,225,노해로65길,CS200012,당구장,3
201810,225,노해로65길,CS200010,노래방,1
201810,225,노해로65길,CS200008,부동산중개업,1
201810,225,노해로65길,CS200006,일반의원,2
201810,225,노해로65길,CS200005,한의원,1
201810,225,노해로65길,CS200004,치과의원,2
201810,225,노해로65길,CS200003,예체능학원,6
201810,225,노해로65길,CS200002,외국어학원,3
201810,225,노해로65길,CS200001,입시보습학원,6
201810,225,노해로65길,CS100010,호프간이주점,5
201810,225,노해로65길,CS100009,커피음료,1
201810,225,노해로65길,CS100008,제과점,1
201810,225,노해로65길,CS100006,패스트푸드점,0
201810,225,노해로65길,CS100005,분식집,1
201810,225,노해로65길,CS100003,일식집,2
201810,225,노해로65길,CS100002,중국집,1
201810,225,노해로65길,CS100001,한식음식점,1
201810,224,노해로41길,CS300011,화장품,2
201810,224,노해로41길,CS300010,문구점,1
201810,224,노해로41길,CS300009,약국,1
201810,224,노해로41길,CS300008,패션잡화,1
